PORTFOLIO,INITIAL_INVESTMENT_STOCKS
ALPA,20000.0
EG,5555.555555555556
KRM,5555.555555555556
EPF,5555.555555555556
MPJ,5555.555555555556
NEK,5555.555555555556
ABC,5555.555555555556
OOGGL,5555.555555555556
ONH,5555.555555555556
HD,5555.555555555556
SM,9800.0
OCST,9800.0
ABT,9800.0
NTIC,9800.0
GMNA,9800.0
LTSA,15000.0
KRM,15000.0
CCSO,15000.0
GMNA,15000.0
OOGGL,15000.0
PEP,15000.0
NTIC,1375.0
GMNA,1375.0
KRM,1375.0
EG,1375.0
MZNA,1375.0
MTFS,1375.0
JJN,1375.0
ALPA,1375.0
NEK,9166.666666666666
AB,9166.666666666666
PG,9166.666666666666
CCSO,9166.666666666666
EG,9166.666666666666
ABC,9166.666666666666
MPJ,13333.333333333334
EG,13333.333333333334
PEP,13333.333333333334
ABC,13333.333333333334
JJN,13333.333333333334
DMC,13333.333333333334
AB,14666.666666666666
HD,14666.666666666666
MZNA,14666.666666666666
DMC,14666.666666666666
FWC,14666.666666666666
ABT,14666.666666666666
PEP,8333.333333333334
AB,8333.333333333334
NTIC,8333.333333333334
ABC,8333.333333333334
KRM,8333.333333333334
OOGGL,8333.333333333334
TWM,14666.666666666666
TCA,14666.666666666666
ONH,14666.666666666666
NTIC,14666.666666666666
CCSO,14666.666666666666
MTFS,14666.666666666666
KRM,125000.0
GS,125000.0
PG,125000.0
ABC,125000.0
MTFS,125000.0
FWC,125000.0
MMM,125000.0
EPF,125000.0
MMM,23000.0
EG,23000.0
ALPA,23000.0
PEP,23000.0
OCST,23000.0
MMM,23000.0
OOGGL,8166.666666666667
EG,8166.666666666667
OK,8166.666666666667
DMC,8166.666666666667
CCSO,8166.666666666667
LTSA,8166.666666666667
JJN,44000.0
PG,44000.0
JJN,24250.0
NTIC,24250.0
FWC,24250.0
EG,24250.0
PG,6111.111111111111
PEP,6111.111111111111
ABC,6111.111111111111
OCST,6111.111111111111
AB,6111.111111111111
MPJ,6111.111111111111
GMNA,6111.111111111111
EPF,6111.111111111111
NEK,6111.111111111111
FWC,29333.333333333332
AB,29333.333333333332
CCSO,29333.333333333332
FWC,22000.0
LTSA,22000.0
EPF,22000.0
NEK,22000.0
ALPA,25000.0
ONH,25000.0
ONH,7500.0
FWC,7500.0
OCST,7500.0
TCA,7500.0
AB,7500.0
MTFS,7500.0
ABC,11500.0
MMM,11500.0
FWC,11500.0
NEK,11500.0
TCA,11500.0
KRM,11500.0
LTSA,9000.0
KRM,9000.0
MZNA,9000.0
AB,9000.0
OOGGL,9000.0
MZNA,13333.333333333334
PEP,13333.333333333334
MMM,13333.333333333334
SM,13333.333333333334
ALPA,13333.333333333334
HD,13333.333333333334
EG,2500.0
FWC,2500.0
KRM,2500.0
MMM,2500.0
LTSA,10000.0
MPJ,10000.0
EG,10000.0
JJN,10000.0
GS,10000.0
GMNA,10000.0
TWM,10000.0
KRM,10000.0
ABC,10000.0
SM,10000.0
EG,10000.0
ONH,10000.0
AB,10000.0
CCSO,24250.0
ABT,24250.0
EG,24250.0
NTIC,24250.0
MZNA,166.66666666666666
PG,166.66666666666666
JJN,166.66666666666666
NEK,166.66666666666666
LTSA,166.66666666666666
ALPA,166.66666666666666
NEK,142.85714285714286
FWC,142.85714285714286
PEP,142.85714285714286
JJN,142.85714285714286
NTIC,142.85714285714286
KRM,142.85714285714286
HD,142.85714285714286
TWM,250000.0
TCA,250000.0
GMNA,250000.0
FWC,250000.0
NTIC,5714.285714285715
EG,5714.285714285715
HD,5714.285714285715
DMC,5714.285714285715
FWC,5714.285714285715
JJN,5714.285714285715
ALPA,5714.285714285715
GMNA,17250.0
ALPA,17250.0
MPJ,17250.0
TCA,17250.0
MTFS,40000.0
ONH,40000.0
GMNA,9166.666666666666
ABC,9166.666666666666
NTIC,9166.666666666666
GS,9166.666666666666
AB,9166.666666666666
FWC,9166.666666666666
TCA,34500.0
MZNA,34500.0
EPF,12250.0
TWM,12250.0
KRM,12250.0
ABC,12250.0
ALPA,12500.0
OOGGL,12500.0
FWC,12500.0
KRM,12500.0
JJN,333333.3333333333
ABC,333333.3333333333
OCST,333333.3333333333
ONH,3666.6666666666665
SM,3666.6666666666665
MPJ,3666.6666666666665
GMNA,13800.0
MZNA,13800.0
EPF,13800.0
TWM,13800.0
GS,13800.0
FWC,18000.0
OK,18000.0
MPJ,18000.0
NTIC,18000.0
LTSA,18000.0
ONH,13857.142857142857
PG,13857.142857142857
SM,13857.142857142857
TWM,13857.142857142857
OOGGL,13857.142857142857
MMM,13857.142857142857
MZNA,13857.142857142857
TCA,44000.0
HD,44000.0
FWC,2750.0
MMM,2750.0
KRM,2750.0
EG,2750.0
OCST,166.66666666666666
OK,166.66666666666666
GS,166.66666666666666
OOGGL,166.66666666666666
SM,166.66666666666666
TCA,166.66666666666666
TWM,714.2857142857143
AB,714.2857142857143
NTIC,714.2857142857143
CCSO,714.2857142857143
PEP,714.2857142857143
MMM,714.2857142857143
LTSA,714.2857142857143
KRM,16000.0
ABC,16000.0
TWM,16000.0
ONH,16000.0
TCA,16000.0
EG,9166.666666666666
MMM,9166.666666666666
HD,9166.666666666666
NEK,9166.666666666666
JJN,9166.666666666666
OOGGL,9166.666666666666
AB,12250.0
GS,12250.0
FWC,12250.0
CCSO,12250.0
OCST,166666.66666666666
FWC,166666.66666666666
SM,166666.66666666666
LTSA,166666.66666666666
PG,166666.66666666666
TCA,166666.66666666666
FWC,13333.333333333334
JJN,13333.333333333334
OOGGL,13333.333333333334
ABT,13333.333333333334
HD,13333.333333333334
LTSA,13333.333333333334
PEP,1250.0
DMC,1250.0
ABT,1250.0
PG,1250.0
NTIC,125000.0
MPJ,125000.0
KRM,125000.0
NEK,125000.0
LTSA,125000.0
OCST,125000.0
TWM,125000.0
GS,125000.0
MTFS,125.0
OK,125.0
ONH,125.0
OOGGL,125.0
EG,125.0
JJN,125.0
LTSA,125.0
AB,125.0
ALPA,3666.6666666666665
EPF,3666.6666666666665
MTFS,3666.6666666666665
ABT,2750.0
TCA,2750.0
OK,2750.0
OOGGL,2750.0
GS,7857.142857142857
HD,7857.142857142857
DMC,7857.142857142857
SM,7857.142857142857
GMNA,7857.142857142857
MZNA,7857.142857142857
OOGGL,7857.142857142857
OK,22000.0
TWM,22000.0
GMNA,22000.0
NTIC,22000.0
GMNA,19400.0
PG,19400.0
MTFS,19400.0
OK,19400.0
JJN,19400.0
PG,1250.0
AB,1250.0
NTIC,1250.0
ALPA,1250.0
PG,12125.0
JJN,12125.0
OOGGL,12125.0
ABT,12125.0
EG,12125.0
NEK,12125.0
ONH,12125.0
MPJ,12125.0
AB,125.0
NEK,125.0
OOGGL,125.0
FWC,125.0
OCST,125.0
SM,125.0
HD,125.0
ABT,125.0
ABT,250.0
LTSA,250.0
GMNA,250.0
TCA,250.0
PG,5500.0
ALPA,5500.0
MMM,16000.0
OOGGL,16000.0
AB,16000.0
MPJ,16000.0
EG,16000.0
ABT,6111.111111111111
TCA,6111.111111111111
DMC,6111.111111111111
LTSA,6111.111111111111
MMM,6111.111111111111
ONH,6111.111111111111
ALPA,6111.111111111111
JJN,6111.111111111111
PG,6111.111111111111
OCST,23000.0
MPJ,23000.0
SM,23000.0
MMM,24500.0
FWC,24500.0
GMNA,200000.0
MMM,200000.0
JJN,200000.0
LTSA,200000.0
NTIC,200000.0
GS,200000.0
ONH,200000.0
PG,200000.0
EG,200000.0
OK,200000.0
MZNA,7666.666666666667
MPJ,7666.666666666667
HD,7666.666666666667
TWM,7666.666666666667
ALPA,7666.666666666667
DMC,7666.666666666667
ABT,7666.666666666667
OOGGL,7666.666666666667
PG,7666.666666666667
HD,15000.0
ABC,15000.0
MMM,15000.0
EG,2200.0
CCSO,2200.0
ALPA,2200.0
OCST,2200.0
ONH,2200.0
KRM,8333.333333333334
PEP,8333.333333333334
FWC,8333.333333333334
HD,8333.333333333334
TCA,8333.333333333334
GMNA,8333.333333333334
DMC,7500.0
CCSO,7500.0
EG,7500.0
TCA,7500.0
HD,7500.0
SM,7500.0
EG,250000.0
ALPA,250000.0
FWC,250000.0
GMNA,250000.0
MMM,250000.0
SM,250000.0
GS,250000.0
OK,250000.0
OCST,32333.333333333332
MMM,32333.333333333332
ABT,32333.333333333332
MTFS,6250.0
NTIC,6250.0
PEP,6250.0
EPF,6250.0
OCST,6250.0
NEK,6250.0
AB,6250.0
DMC,6250.0
NEK,20000.0
KRM,20000.0
MTFS,20000.0
ONH,20000.0
PEP,8625.0
ABT,8625.0
CCSO,8625.0
PG,8625.0
MZNA,8625.0
MPJ,8625.0
AB,8625.0
NTIC,8625.0
EG,32333.333333333332
MZNA,32333.333333333332
ABT,32333.333333333332
ABC,10000.0
AB,10000.0
JJN,10000.0
ALPA,10000.0
ABT,200000.0
GS,200000.0
NTIC,200000.0
OK,200000.0
OOGGL,200000.0
EPF,26666.666666666668
TWM,26666.666666666668
SM,26666.666666666668
SM,12500.0
CCSO,12500.0
ALPA,12500.0
DMC,12500.0
ABT,17250.0
DMC,17250.0
LTSA,17250.0
EPF,17250.0
OOGGL,6125.0
ALPA,6125.0
NTIC,6125.0
DMC,6125.0
MZNA,6125.0
TCA,6125.0
KRM,6125.0
PG,6125.0
GS,250.0
PEP,250.0
MZNA,250.0
AB,250.0
NEK,714.2857142857143
KRM,714.2857142857143
GMNA,714.2857142857143
CCSO,714.2857142857143
PG,714.2857142857143
OOGGL,714.2857142857143
JJN,714.2857142857143
MMM,19400.0
EPF,19400.0
NTIC,19400.0
ABC,19400.0
MZNA,19400.0
MPJ,9777.777777777777
JJN,9777.777777777777
EPF,9777.777777777777
OOGGL,9777.777777777777
ALPA,9777.777777777777
SM,9777.777777777777
NEK,9777.777777777777
AB,9777.777777777777
ONH,9777.777777777777
FWC,12250.0
JJN,12250.0
EG,12250.0
TWM,12250.0
AB,29333.333333333332
MPJ,29333.333333333332
DMC,29333.333333333332
LTSA,1428.5714285714287
MMM,1428.5714285714287
OK,1428.5714285714287
PG,1428.5714285714287
GMNA,1428.5714285714287
FWC,1428.5714285714287
HD,1428.5714285714287
ONH,7666.666666666667
NEK,7666.666666666667
MMM,7666.666666666667
GMNA,7666.666666666667
DMC,7666.666666666667
OOGGL,7666.666666666667
TWM,7666.666666666667
ABT,7666.666666666667
OK,7666.666666666667
ONH,9166.666666666666
SM,9166.666666666666
KRM,9166.666666666666
DMC,9166.666666666666
JJN,9166.666666666666
ABC,9166.666666666666
NEK,20000.0
EPF,20000.0
GMNA,20000.0
NTIC,20000.0
MZNA,15000.0
DMC,15000.0
ABC,15000.0
NEK,15000.0
PEP,15000.0
ABT,15000.0
HD,17250.0
ALPA,17250.0
AB,17250.0
KRM,17250.0
FWC,8333.333333333334
SM,8333.333333333334
EPF,8333.333333333334
MTFS,8333.333333333334
HD,8333.333333333334
CCSO,8333.333333333334
FWC,9800.0
HD,9800.0
MZNA,9800.0
JJN,9800.0
OK,9800.0
EG,11500.0
MZNA,11500.0
MMM,11500.0
MTFS,11500.0
KRM,11500.0
TCA,11500.0
GS,29333.333333333332
LTSA,29333.333333333332
TCA,29333.333333333332
NEK,7142.857142857143
OCST,7142.857142857143
TCA,7142.857142857143
ABC,7142.857142857143
SM,7142.857142857143
JJN,7142.857142857143
LTSA,7142.857142857143
ALPA,6875.0
NTIC,6875.0
OK,6875.0
SM,6875.0
OCST,6875.0
AB,6875.0
MMM,6875.0
EPF,6875.0
MMM,250000.0
NTIC,250000.0
TWM,250000.0
OK,250000.0
MZNA,13333.333333333334
KRM,13333.333333333334
LTSA,13333.333333333334
AB,13333.333333333334
EG,13333.333333333334
JJN,13333.333333333334
GS,1250.0
HD,1250.0
SM,1250.0
GMNA,1250.0
AB,5500.0
OOGGL,5500.0
SM,1666.6666666666667
ONH,1666.6666666666667
PEP,1666.6666666666667
OCST,1666.6666666666667
EG,1666.6666666666667
JJN,1666.6666666666667
MPJ,1250.0
MZNA,1250.0
EG,1250.0
TCA,1250.0
ABT,1250.0
SM,1250.0
ALPA,1250.0
GMNA,1250.0
ONH,18333.333333333332
OCST,18333.333333333332
NEK,18333.333333333332
PEP,111111.11111111111
MTFS,111111.11111111111
JJN,111111.11111111111
CCSO,111111.11111111111
EPF,111111.11111111111
GS,111111.11111111111
EG,111111.11111111111
NTIC,111111.11111111111
OCST,111111.11111111111
MTFS,20000.0
OOGGL,20000.0
ABT,20000.0
GS,20000.0
TWM,1833.3333333333333
ABC,1833.3333333333333
SM,1833.3333333333333
ALPA,1833.3333333333333
KRM,1833.3333333333333
MMM,1833.3333333333333
TCA,2500.0
EG,2500.0
ABT,17250.0
MZNA,17250.0
GMNA,17250.0
NTIC,17250.0
GMNA,9800.0
TWM,9800.0
MZNA,9800.0
AB,9800.0
NEK,9800.0
HD,6250.0
AB,6250.0
MZNA,6250.0
TCA,6250.0
GS,6250.0
OOGGL,6250.0
LTSA,6250.0
MTFS,6250.0
CCSO,44000.0
AB,44000.0
MZNA,2500.0
OOGGL,2500.0
EG,2500.0
ABT,2500.0
MTFS,12500.0
ALPA,12500.0
EG,12500.0
CCSO,12500.0
MZNA,5000.0
OK,5000.0
EG,10000.0
OOGGL,10000.0
MZNA,10000.0
PEP,10000.0
TCA,10000.0
GMNA,1250.0
NTIC,1250.0
OOGGL,1250.0
MPJ,1250.0
LTSA,1250.0
CCSO,1250.0
NEK,1250.0
PEP,1250.0
MZNA,9166.666666666666
OCST,9166.666666666666
PG,9166.666666666666
MTFS,9166.666666666666
ABC,9166.666666666666
GS,9166.666666666666
MPJ,5500.0
OCST,5500.0
GMNA,833.3333333333334
MMM,833.3333333333334
ONH,833.3333333333334
CCSO,833.3333333333334
ABC,833.3333333333334
AB,833.3333333333334
MPJ,625.0
TWM,625.0
OK,625.0
EPF,625.0
HD,625.0
DMC,625.0
NEK,625.0
AB,625.0
DMC,18333.333333333332
LTSA,18333.333333333332
AB,18333.333333333332
HD,20000.0
MMM,20000.0
OOGGL,20000.0
JJN,20000.0
OOGGL,7142.857142857143
SM,7142.857142857143
CCSO,7142.857142857143
MPJ,7142.857142857143
LTSA,7142.857142857143
EPF,7142.857142857143
FWC,7142.857142857143
MZNA,18333.333333333332
JJN,18333.333333333332
ABC,18333.333333333332
FWC,11250.0
KRM,11250.0
ABT,11250.0
TCA,11250.0
EG,11500.0
CCSO,11500.0
LTSA,11500.0
JJN,11500.0
SM,11500.0
MMM,11500.0
MMM,833.3333333333334
TWM,833.3333333333334
EPF,833.3333333333334
TCA,833.3333333333334
LTSA,833.3333333333334
GS,833.3333333333334
HD,250000.0
EPF,250000.0
EG,250000.0
CCSO,250000.0
EG,16666.666666666668
NEK,16666.666666666668
ONH,16666.666666666668
OK,22500.0
AB,22500.0
GS,22500.0
OCST,22500.0
PG,23000.0
OCST,23000.0
GS,23000.0
CCSO,8000.0
LTSA,8000.0
ALPA,8000.0
SM,8000.0
AB,8000.0
TCA,26666.666666666668
DMC,26666.666666666668
MTFS,26666.666666666668
FWC,166666.66666666666
GMNA,166666.66666666666
MZNA,166666.66666666666
MPJ,166666.66666666666
GS,166666.66666666666
EG,166666.66666666666
OK,26666.666666666668
MPJ,26666.666666666668
OOGGL,26666.666666666668
ALPA,10000.0
CCSO,10000.0
MMM,10000.0
OK,10000.0
SM,20000.0
MPJ,20000.0
MTFS,20000.0
AB,20000.0
JJN,6666.666666666667
MTFS,6666.666666666667
CCSO,6666.666666666667
ALPA,6666.666666666667
OK,6666.666666666667
SM,6666.666666666667
HD,25000.0
PEP,25000.0
ABT,5555.555555555556
MPJ,5555.555555555556
HD,5555.555555555556
LTSA,5555.555555555556
NEK,5555.555555555556
KRM,5555.555555555556
CCSO,5555.555555555556
OK,5555.555555555556
MTFS,5555.555555555556
OK,11250.0
HD,11250.0
OOGGL,11250.0
MPJ,11250.0
MTFS,1250.0
MPJ,1250.0
OOGGL,1250.0
CCSO,1250.0
MPJ,18000.0
TWM,18000.0
OK,18000.0
GS,18000.0
TCA,18000.0
CCSO,16166.666666666666
EPF,16166.666666666666
MPJ,16166.666666666666
SM,16166.666666666666
EG,16166.666666666666
OK,16166.666666666666
MPJ,125.0
ONH,125.0
MZNA,125.0
ALPA,125.0
LTSA,125.0
SM,125.0
HD,125.0
FWC,125.0
GS,166.66666666666666
DMC,166.66666666666666
ABT,166.66666666666666
GMNA,166.66666666666666
MPJ,166.66666666666666
PG,166.66666666666666
NEK,1666.6666666666667
HD,1666.6666666666667
AB,1666.6666666666667
EG,9000.0
OCST,9000.0
GMNA,9000.0
KRM,9000.0
PEP,9000.0
MZNA,142.85714285714286
SM,142.85714285714286
ABC,142.85714285714286
FWC,142.85714285714286
CCSO,142.85714285714286
ALPA,142.85714285714286
JJN,142.85714285714286
FWC,333.3333333333333
HD,333.3333333333333
ABC,333.3333333333333
CCSO,125.0
ABC,125.0
NEK,125.0
PEP,125.0
KRM,125.0
PG,125.0
SM,125.0
ABT,125.0
SM,24500.0
OOGGL,24500.0
ABT,16333.333333333334
GS,16333.333333333334
EPF,16333.333333333334
GMNA,9000.0
MMM,9000.0
MPJ,9000.0
EG,9000.0
FWC,9000.0
PG,1666.6666666666667
HD,1666.6666666666667
EPF,1666.6666666666667
GS,1250.0
GMNA,1250.0
TCA,1250.0
MTFS,1250.0
PG,200000.0
LTSA,200000.0
TCA,200000.0
EPF,200000.0
PEP,200000.0
PG,8000.0
ABC,8000.0
CCSO,8000.0
MTFS,8000.0
ALPA,8000.0
ALPA,18000.0
NTIC,18000.0
ABC,18000.0
HD,18000.0
SM,18000.0
CCSO,142857.14285714287
TWM,142857.14285714287
TCA,142857.14285714287
LTSA,142857.14285714287
DMC,142857.14285714287
OOGGL,142857.14285714287
OK,142857.14285714287
MTFS,9777.777777777777
JJN,9777.777777777777
OOGGL,9777.777777777777
NTIC,9777.777777777777
ABT,9777.777777777777
KRM,9777.777777777777
AB,9777.777777777777
OCST,9777.777777777777
MMM,9777.777777777777
ABT,6125.0
JJN,6125.0
OCST,6125.0
LTSA,6125.0
NEK,6125.0
EG,6125.0
MPJ,6125.0
HD,6125.0
GMNA,333333.3333333333
JJN,333333.3333333333
EG,333333.3333333333
ABT,8625.0
SM,8625.0
ABC,8625.0
MMM,8625.0
OCST,8625.0
GMNA,8625.0
TCA,8625.0
NTIC,8625.0
TWM,5444.444444444444
ALPA,5444.444444444444
FWC,5444.444444444444
SM,5444.444444444444
OOGGL,5444.444444444444
EPF,5444.444444444444
HD,5444.444444444444
JJN,5444.444444444444
OCST,5444.444444444444
DMC,2750.0
CCSO,2750.0
EG,2750.0
SM,2750.0
CCSO,3666.6666666666665
JJN,3666.6666666666665
LTSA,3666.6666666666665
TWM,17600.0
ABT,17600.0
ALPA,17600.0
FWC,17600.0
GMNA,17600.0
EPF,27500.0
KRM,27500.0
MPJ,14666.666666666666
ABC,14666.666666666666
LTSA,14666.666666666666
MMM,14666.666666666666
MZNA,14666.666666666666
SM,14666.666666666666
GMNA,1666.6666666666667
TWM,1666.6666666666667
ALPA,1666.6666666666667
MMM,1666.6666666666667
MZNA,1666.6666666666667
FWC,1666.6666666666667
GMNA,1571.4285714285713
NEK,1571.4285714285713
EPF,1571.4285714285713
OOGGL,1571.4285714285713
MZNA,1571.4285714285713
MTFS,1571.4285714285713
PG,1571.4285714285713
GMNA,12250.0
KRM,12250.0
MMM,12250.0
MPJ,12250.0
EPF,8166.666666666667
MTFS,8166.666666666667
SM,8166.666666666667
EG,8166.666666666667
OOGGL,8166.666666666667
KRM,8166.666666666667
FWC,22500.0
LTSA,22500.0
NEK,3666.6666666666665
CCSO,3666.6666666666665
ALPA,3666.6666666666665
AB,30000.0
ABC,30000.0
SM,30000.0
NEK,8888.888888888889
PEP,8888.888888888889
HD,8888.888888888889
KRM,8888.888888888889
DMC,8888.888888888889
ABT,8888.888888888889
MPJ,8888.888888888889
FWC,8888.888888888889
EG,8888.888888888889
NTIC,9800.0
OCST,9800.0
LTSA,9800.0
KRM,9800.0
OK,9800.0
LTSA,20000.0
KRM,20000.0
CCSO,20000.0
ALPA,20000.0
TWM,333333.3333333333
OOGGL,333333.3333333333
ONH,333333.3333333333
PG,13333.333333333334
ONH,13333.333333333334
MMM,13333.333333333334
TCA,13750.0
AB,13750.0
DMC,13750.0
GS,13750.0
LTSA,12571.42857142857
NTIC,12571.42857142857
JJN,12571.42857142857
MMM,12571.42857142857
MTFS,12571.42857142857
OOGGL,12571.42857142857
TWM,12571.42857142857
SM,125000.0
EG,125000.0
OK,125000.0
PG,125000.0
MPJ,125000.0
DMC,125000.0
PEP,125000.0
FWC,125000.0
TWM,13333.333333333334
GS,13333.333333333334
FWC,13333.333333333334
PG,13333.333333333334
MPJ,13333.333333333334
JJN,13333.333333333334
HD,500000.0
NEK,500000.0
MZNA,200000.0
TWM,200000.0
PG,200000.0
EPF,200000.0
ALPA,200000.0
OOGGL,14666.666666666666
ABT,14666.666666666666
SM,14666.666666666666
AB,14666.666666666666
MZNA,14666.666666666666
PG,14666.666666666666
ALPA,200.0
OK,200.0
EG,200.0
OCST,200.0
KRM,200.0
MZNA,1375.0
CCSO,1375.0
EG,1375.0
OK,1375.0
ONH,1375.0
AB,1375.0
OCST,1375.0
KRM,1375.0
OOGGL,6428.571428571428
GMNA,6428.571428571428
MPJ,6428.571428571428
SM,6428.571428571428
ABC,6428.571428571428
OCST,6428.571428571428
GS,6428.571428571428
PEP,11250.0
OCST,11250.0
ABC,11250.0
KRM,11250.0
CCSO,11250.0
GS,11250.0
HD,11250.0
MMM,11250.0
SM,12571.42857142857
TWM,12571.42857142857
GMNA,12571.42857142857
EPF,12571.42857142857
CCSO,12571.42857142857
OK,12571.42857142857
NTIC,12571.42857142857
NTIC,8166.666666666667
OCST,8166.666666666667
OOGGL,8166.666666666667
TWM,8166.666666666667
MTFS,8166.666666666667
CCSO,8166.666666666667
ABT,24250.0
GS,24250.0
MMM,24250.0
TWM,24250.0
CCSO,13333.333333333334
HD,13333.333333333334
DMC,13333.333333333334
GS,22000.0
ALPA,22000.0
LTSA,22000.0
MTFS,22000.0
MMM,6666.666666666667
NEK,6666.666666666667
ONH,6666.666666666667
TCA,6666.666666666667
HD,6666.666666666667
LTSA,6666.666666666667
MPJ,18000.0
CCSO,18000.0
NTIC,18000.0
AB,18000.0
MTFS,18000.0
HD,166.66666666666666
ABT,166.66666666666666
GMNA,166.66666666666666
MTFS,166.66666666666666
MMM,166.66666666666666
MPJ,166.66666666666666
KRM,13333.333333333334
EPF,13333.333333333334
JJN,13333.333333333334
HD,13333.333333333334
FWC,13333.333333333334
AB,13333.333333333334
MPJ,30000.0
DMC,30000.0
AB,30000.0
ABC,3333.3333333333335
MMM,3333.3333333333335
TCA,3333.3333333333335
OK,14666.666666666666
GMNA,14666.666666666666
SM,14666.666666666666
PG,14666.666666666666
PEP,14666.666666666666
ONH,14666.666666666666
LTSA,13333.333333333334
OCST,13333.333333333334
PEP,13333.333333333334
MTFS,1666.6666666666667
GS,1666.6666666666667
CCSO,1666.6666666666667
OCST,16666.666666666668
LTSA,16666.666666666668
GMNA,16666.666666666668
EG,2750.0
AB,2750.0
CCSO,2750.0
OOGGL,2750.0
PEP,48500.0
KRM,48500.0
TWM,5000.0
GS,5000.0
HD,22000.0
DMC,22000.0
GMNA,22000.0
JJN,22000.0
SM,22500.0
ALPA,22500.0
ABT,22000.0
KRM,22000.0
SM,22000.0
OK,22000.0
LTSA,8166.666666666667
EPF,8166.666666666667
NTIC,8166.666666666667
SM,8166.666666666667
GMNA,8166.666666666667
ABC,8166.666666666667
JJN,16166.666666666666
NEK,16166.666666666666
GS,16166.666666666666
MZNA,16166.666666666666
LTSA,16166.666666666666
GMNA,16166.666666666666
ABT,11000.0
OCST,11000.0
ABC,11000.0
ONH,11000.0
ALPA,11000.0
KRM,2500.0
MTFS,2500.0
TCA,11250.0
SM,11250.0
MPJ,11250.0
MMM,11250.0
ALPA,11250.0
TWM,11250.0
EPF,11250.0
DMC,11250.0
EPF,19400.0
NTIC,19400.0
GS,19400.0
MMM,19400.0
KRM,19400.0
ABT,111.11111111111111
KRM,111.11111111111111
AB,111.11111111111111
NTIC,111.11111111111111
SM,111.11111111111111
OK,111.11111111111111
LTSA,111.11111111111111
MMM,111.11111111111111
EG,111.11111111111111
GS,142857.14285714287
GMNA,142857.14285714287
JJN,142857.14285714287
FWC,142857.14285714287
HD,142857.14285714287
MPJ,142857.14285714287
EG,142857.14285714287
JJN,9166.666666666666
GS,9166.666666666666
ABC,9166.666666666666
AB,9166.666666666666
GMNA,9166.666666666666
FWC,9166.666666666666
MZNA,142857.14285714287
LTSA,142857.14285714287
ABT,142857.14285714287
HD,142857.14285714287
GMNA,142857.14285714287
EPF,142857.14285714287
ALPA,142857.14285714287
CCSO,2200.0
TWM,2200.0
TCA,2200.0
OK,2200.0
JJN,2200.0
TWM,11500.0
TCA,11500.0
PG,11500.0
MPJ,11500.0
KRM,11500.0
OOGGL,11500.0
OOGGL,13333.333333333334
MMM,13333.333333333334
GS,13333.333333333334
KRM,13333.333333333334
ABT,13333.333333333334
LTSA,13333.333333333334
AB,7500.0
OOGGL,7500.0
MTFS,7500.0
ALPA,7500.0
DMC,7500.0
HD,7500.0
CCSO,500000.0
TCA,500000.0
MZNA,18000.0
EPF,18000.0
OOGGL,18000.0
SM,18000.0
MTFS,18000.0
JJN,250.0
OCST,250.0
ABT,250.0
FWC,250.0
FWC,833.3333333333334
LTSA,833.3333333333334
ABC,833.3333333333334
MTFS,833.3333333333334
PG,833.3333333333334
OCST,833.3333333333334
OOGGL,12250.0
MZNA,12250.0
FWC,12250.0
MMM,12250.0
ABC,18333.333333333332
OCST,18333.333333333332
NEK,18333.333333333332
CCSO,333333.3333333333
FWC,333333.3333333333
PEP,333333.3333333333
MMM,625.0
EG,625.0
ALPA,625.0
ABC,625.0
TCA,625.0
EPF,625.0
GMNA,625.0
MTFS,625.0
MZNA,6875.0
NTIC,6875.0
ALPA,6875.0
KRM,6875.0
NEK,6875.0
SM,6875.0
MPJ,6875.0
PEP,6875.0
KRM,200000.0
ABT,200000.0
GMNA,200000.0
MPJ,200000.0
JJN,200000.0
ABC,333333.3333333333
NTIC,333333.3333333333
EPF,333333.3333333333
TCA,2200.0
NEK,2200.0
ABT,2200.0
OK,2200.0
GS,2200.0
TCA,333333.3333333333
FWC,333333.3333333333
OK,333333.3333333333
KRM,714.2857142857143
OOGGL,714.2857142857143
LTSA,714.2857142857143
MTFS,714.2857142857143
OK,714.2857142857143
ONH,714.2857142857143
MMM,714.2857142857143
MMM,2750.0
PG,2750.0
MZNA,2750.0
ABC,2750.0
KRM,11428.57142857143
EPF,11428.57142857143
GMNA,11428.57142857143
OOGGL,11428.57142857143
FWC,11428.57142857143
PG,11428.57142857143
MTFS,11428.57142857143
SM,3333.3333333333335
TCA,3333.3333333333335
EG,3333.3333333333335
ABT,25000.0
ALPA,25000.0
KRM,166666.66666666666
ALPA,166666.66666666666
TCA,166666.66666666666
ABC,166666.66666666666
MMM,166666.66666666666
PG,166666.66666666666
ABT,12250.0
FWC,12250.0
KRM,12250.0
MTFS,12250.0
MPJ,17250.0
DMC,17250.0
LTSA,17250.0
ABC,17250.0
CCSO,18000.0
SM,18000.0
MZNA,18000.0
MMM,18000.0
TCA,18000.0
CCSO,9166.666666666666
LTSA,9166.666666666666
ABC,9166.666666666666
GS,9166.666666666666
KRM,9166.666666666666
OCST,9166.666666666666
ALPA,48500.0
TWM,48500.0
KRM,1375.0
AB,1375.0
LTSA,1375.0
ABC,1375.0
OK,1375.0
GS,1375.0
SM,1375.0
JJN,1375.0
MPJ,5500.0
NEK,5500.0
FWC,200.0
OCST,200.0
EG,200.0
MMM,200.0
ALPA,200.0
GMNA,7142.857142857143
NEK,7142.857142857143
OOGGL,7142.857142857143
