PORTFOLIO,INITIAL_INVESTMENT_STOCKS,MEMBER_ID
MZNA,250000.0,MID000171
OK,250000.0,MID000171
ALPA,250000.0,MID000171
ABT,250000.0,MID000171
EG,22500.0,MID000172
OCST,22500.0,MID000172
TCA,22500.0,MID000172
EPF,22500.0,MID000172
NTIC,17250.0,MID000173
GS,17250.0,MID000173
KRM,17250.0,MID000173
ABC,17250.0,MID000173
TCA,19400.0,MID000174
MPJ,19400.0,MID000174
MTFS,19400.0,MID000174
MZNA,19400.0,MID000174
OOGGL,19400.0,MID000174
AB,12571.42857142857,MID000175
PG,12571.42857142857,MID000175
NTIC,12571.42857142857,MID000175
TCA,12571.42857142857,MID000175
PEP,12571.42857142857,MID000175
EG,12571.42857142857,MID000175
LTSA,12571.42857142857,MID000175
ABT,5444.444444444444,MID000176
NEK,5444.444444444444,MID000176
PG,5444.444444444444,MID000176
KRM,5444.444444444444,MID000176
TCA,5444.444444444444,MID000176
MMM,5444.444444444444,MID000176
GS,5444.444444444444,MID000176
LTSA,5444.444444444444,MID000176
OOGGL,5444.444444444444,MID000176
PG,250000.0,MID000177
OK,250000.0,MID000177
OOGGL,250000.0,MID000177
ONH,250000.0,MID000177
TWM,45000.0,MID000178
NEK,45000.0,MID000178
PG,333.3333333333333,MID000179
MTFS,333.3333333333333,MID000179
AB,333.3333333333333,MID000179
PEP,16333.333333333334,MID000180
ABT,16333.333333333334,MID000180
MZNA,16333.333333333334,MID000180
OOGGL,125000.0,MID000181
NEK,125000.0,MID000181
EPF,125000.0,MID000181
KRM,125000.0,MID000181
SM,125000.0,MID000181
OCST,125000.0,MID000181
MTFS,125000.0,MID000181
JJN,125000.0,MID000181
OOGGL,7000.0,MID000182
DMC,7000.0,MID000182
OCST,7000.0,MID000182
ONH,7000.0,MID000182
MMM,7000.0,MID000182
EG,7000.0,MID000182
CCSO,7000.0,MID000182
LTSA,1428.5714285714287,MID000183
TWM,1428.5714285714287,MID000183
EG,1428.5714285714287,MID000183
ABT,1428.5714285714287,MID000183
NEK,1428.5714285714287,MID000183
AB,1428.5714285714287,MID000183
CCSO,1428.5714285714287,MID000183
MZNA,2000.0,MID000184
CCSO,2000.0,MID000184
DMC,2000.0,MID000184
TWM,2000.0,MID000184
NTIC,2000.0,MID000184
ABC,20000.0,MID000185
KRM,20000.0,MID000185
FWC,500000.0,MID000186
MMM,500000.0,MID000186
CCSO,200.0,MID000187
EG,200.0,MID000187
EPF,200.0,MID000187
ONH,200.0,MID000187
FWC,200.0,MID000187
OOGGL,142857.14285714287,MID000188
KRM,142857.14285714287,MID000188
PG,142857.14285714287,MID000188
GS,142857.14285714287,MID000188
GMNA,142857.14285714287,MID000188
LTSA,142857.14285714287,MID000188
ONH,142857.14285714287,MID000188
GS,18000.0,MID000189
MMM,18000.0,MID000189
LTSA,18000.0,MID000189
MTFS,18000.0,MID000189
FWC,18000.0,MID000189
EG,7857.142857142857,MID000190
ONH,7857.142857142857,MID000190
AB,7857.142857142857,MID000190
OCST,7857.142857142857,MID000190
MTFS,7857.142857142857,MID000190
DMC,7857.142857142857,MID000190
FWC,7857.142857142857,MID000190
ALPA,12857.142857142857,MID000191
MPJ,12857.142857142857,MID000191
GMNA,12857.142857142857,MID000191
MTFS,12857.142857142857,MID000191
AB,12857.142857142857,MID000191
MMM,12857.142857142857,MID000191
OK,12857.142857142857,MID000191
HD,1428.5714285714287,MID000192
MMM,1428.5714285714287,MID000192
TCA,1428.5714285714287,MID000192
AB,1428.5714285714287,MID000192
OOGGL,1428.5714285714287,MID000192
PEP,1428.5714285714287,MID000192
NEK,1428.5714285714287,MID000192
OK,5000.0,MID000193
SM,5000.0,MID000193
ALPA,125000.0,MID000194
PEP,125000.0,MID000194
TCA,125000.0,MID000194
GMNA,125000.0,MID000194
OOGGL,125000.0,MID000194
ABC,125000.0,MID000194
MPJ,125000.0,MID000194
ONH,125000.0,MID000194
NTIC,11000.0,MID000195
ABC,11000.0,MID000195
ALPA,11000.0,MID000195
DMC,11000.0,MID000195
GS,11000.0,MID000195
AB,250000.0,MID000196
OCST,250000.0,MID000196
LTSA,250000.0,MID000196
SM,250000.0,MID000196
EG,18333.333333333332,MID000197
NEK,18333.333333333332,MID000197
TCA,18333.333333333332,MID000197
PG,13800.0,MID000198
PEP,13800.0,MID000198
HD,13800.0,MID000198
LTSA,13800.0,MID000198
TWM,13800.0,MID000198
MMM,17600.0,MID000199
ABC,17600.0,MID000199
NTIC,17600.0,MID000199
LTSA,17600.0,MID000199
CCSO,17600.0,MID000199
MZNA,714.2857142857143,MID000200
ABT,714.2857142857143,MID000200
ONH,714.2857142857143,MID000200
GS,714.2857142857143,MID000200
OOGGL,714.2857142857143,MID000200
KRM,714.2857142857143,MID000200
MPJ,714.2857142857143,MID000200
ONH,2200.0,MID000201
JJN,2200.0,MID000201
FWC,2200.0,MID000201
PG,2200.0,MID000201
GS,2200.0,MID000201
MTFS,11428.57142857143,MID000202
ABC,11428.57142857143,MID000202
SM,11428.57142857143,MID000202
JJN,11428.57142857143,MID000202
DMC,11428.57142857143,MID000202
FWC,11428.57142857143,MID000202
ABT,11428.57142857143,MID000202
OOGGL,1428.5714285714287,MID000203
FWC,1428.5714285714287,MID000203
OCST,1428.5714285714287,MID000203
MPJ,1428.5714285714287,MID000203
MZNA,1428.5714285714287,MID000203
NEK,1428.5714285714287,MID000203
JJN,1428.5714285714287,MID000203
EPF,5555.555555555556,MID000204
KRM,5555.555555555556,MID000204
PEP,5555.555555555556,MID000204
SM,5555.555555555556,MID000204
MTFS,5555.555555555556,MID000204
NEK,5555.555555555556,MID000204
GS,5555.555555555556,MID000204
CCSO,5555.555555555556,MID000204
AB,5555.555555555556,MID000204
MZNA,10777.777777777777,MID000205
KRM,10777.777777777777,MID000205
GMNA,10777.777777777777,MID000205
SM,10777.777777777777,MID000205
JJN,10777.777777777777,MID000205
AB,10777.777777777777,MID000205
TCA,10777.777777777777,MID000205
HD,10777.777777777777,MID000205
PEP,10777.777777777777,MID000205
MPJ,18000.0,MID000206
NEK,18000.0,MID000206
PG,18000.0,MID000206
GS,18000.0,MID000206
KRM,18000.0,MID000206
ONH,6125.0,MID000207
ABT,6125.0,MID000207
FWC,6125.0,MID000207
PG,6125.0,MID000207
PEP,6125.0,MID000207
CCSO,6125.0,MID000207
GMNA,6125.0,MID000207
DMC,6125.0,MID000207
NEK,250.0,MID000208
EPF,250.0,MID000208
PEP,250.0,MID000208
MZNA,250.0,MID000208
OCST,142857.14285714287,MID000209
EG,142857.14285714287,MID000209
CCSO,142857.14285714287,MID000209
ALPA,142857.14285714287,MID000209
SM,142857.14285714287,MID000209
ONH,142857.14285714287,MID000209
MPJ,142857.14285714287,MID000209
SM,12571.42857142857,MID000210
NTIC,12571.42857142857,MID000210
OCST,12571.42857142857,MID000210
ONH,12571.42857142857,MID000210
OOGGL,12571.42857142857,MID000210
MMM,12571.42857142857,MID000210
TCA,12571.42857142857,MID000210
NTIC,5444.444444444444,MID000211
ABT,5444.444444444444,MID000211
GMNA,5444.444444444444,MID000211
TWM,5444.444444444444,MID000211
OCST,5444.444444444444,MID000211
JJN,5444.444444444444,MID000211
MMM,5444.444444444444,MID000211
PG,5444.444444444444,MID000211
MZNA,5444.444444444444,MID000211
OOGGL,9166.666666666666,MID000212
NEK,9166.666666666666,MID000212
PEP,9166.666666666666,MID000212
LTSA,9166.666666666666,MID000212
MMM,9166.666666666666,MID000212
SM,9166.666666666666,MID000212
NEK,8166.666666666667,MID000213
ABT,8166.666666666667,MID000213
LTSA,8166.666666666667,MID000213
SM,8166.666666666667,MID000213
ALPA,8166.666666666667,MID000213
GMNA,8166.666666666667,MID000213
MPJ,5555.555555555556,MID000214
GS,5555.555555555556,MID000214
DMC,5555.555555555556,MID000214
AB,5555.555555555556,MID000214
MMM,5555.555555555556,MID000214
MZNA,5555.555555555556,MID000214
TCA,5555.555555555556,MID000214
ONH,5555.555555555556,MID000214
SM,5555.555555555556,MID000214
AB,22500.0,MID000215
EPF,22500.0,MID000215
OCST,125.0,MID000216
HD,125.0,MID000216
NEK,125.0,MID000216
MPJ,125.0,MID000216
CCSO,125.0,MID000216
GS,125.0,MID000216
KRM,125.0,MID000216
TWM,125.0,MID000216
NTIC,250000.0,MID000217
LTSA,250000.0,MID000217
OK,250000.0,MID000217
MMM,250000.0,MID000217
DMC,250.0,MID000218
NTIC,250.0,MID000218
FWC,250.0,MID000218
CCSO,250.0,MID000218
SM,714.2857142857143,MID000219
EG,714.2857142857143,MID000219
AB,714.2857142857143,MID000219
TCA,714.2857142857143,MID000219
EPF,714.2857142857143,MID000219
KRM,714.2857142857143,MID000219
LTSA,714.2857142857143,MID000219
EG,13333.333333333334,MID000220
TCA,13333.333333333334,MID000220
CCSO,13333.333333333334,MID000220
EPF,333.3333333333333,MID000221
CCSO,333.3333333333333,MID000221
TCA,333.3333333333333,MID000221
ABC,1111.111111111111,MID000222
AB,1111.111111111111,MID000222
MMM,1111.111111111111,MID000222
JJN,1111.111111111111,MID000222
LTSA,1111.111111111111,MID000222
GS,1111.111111111111,MID000222
SM,1111.111111111111,MID000222
NEK,1111.111111111111,MID000222
MZNA,1111.111111111111,MID000222
SM,500.0,MID000223
TWM,500.0,MID000223
CCSO,1000.0,MID000224
AB,1000.0,MID000224
FWC,1000.0,MID000224
DMC,1000.0,MID000224
EPF,1000.0,MID000224
ONH,19400.0,MID000225
AB,19400.0,MID000225
MPJ,19400.0,MID000225
CCSO,19400.0,MID000225
ALPA,19400.0,MID000225
GMNA,7500.0,MID000226
DMC,7500.0,MID000226
CCSO,7500.0,MID000226
GS,7500.0,MID000226
TWM,7500.0,MID000226
MPJ,7500.0,MID000226
ABT,3333.3333333333335,MID000227
OOGGL,3333.3333333333335,MID000227
NEK,3333.3333333333335,MID000227
NTIC,1666.6666666666667,MID000228
OCST,1666.6666666666667,MID000228
GMNA,1666.6666666666667,MID000228
PG,1666.6666666666667,MID000228
MPJ,1666.6666666666667,MID000228
EG,1666.6666666666667,MID000228
NTIC,4444.444444444444,MID000229
CCSO,4444.444444444444,MID000229
LTSA,4444.444444444444,MID000229
FWC,4444.444444444444,MID000229
DMC,4444.444444444444,MID000229
MTFS,4444.444444444444,MID000229
PEP,4444.444444444444,MID000229
SM,4444.444444444444,MID000229
NEK,4444.444444444444,MID000229
ONH,2500.0,MID000230
GS,2500.0,MID000230
AB,2500.0,MID000230
MZNA,2500.0,MID000230
OK,142857.14285714287,MID000231
ABT,142857.14285714287,MID000231
PEP,142857.14285714287,MID000231
NTIC,142857.14285714287,MID000231
ONH,142857.14285714287,MID000231
MMM,142857.14285714287,MID000231
PG,142857.14285714287,MID000231
SM,2000.0,MID000232
MTFS,2000.0,MID000232
CCSO,2000.0,MID000232
OK,2000.0,MID000232
MMM,2000.0,MID000232
PG,13750.0,MID000233
ABT,13750.0,MID000233
HD,13750.0,MID000233
MMM,13750.0,MID000233
JJN,24500.0,MID000234
FWC,24500.0,MID000234
MZNA,166666.66666666666,MID000235
NTIC,166666.66666666666,MID000235
CCSO,166666.66666666666,MID000235
OCST,166666.66666666666,MID000235
GMNA,166666.66666666666,MID000235
MTFS,166666.66666666666,MID000235
NTIC,555.5555555555555,MID000236
MTFS,555.5555555555555,MID000236
ABC,555.5555555555555,MID000236
ABT,555.5555555555555,MID000236
JJN,555.5555555555555,MID000236
LTSA,555.5555555555555,MID000236
NEK,555.5555555555555,MID000236
TWM,555.5555555555555,MID000236
TCA,555.5555555555555,MID000236
GMNA,833.3333333333334,MID000237
OK,833.3333333333334,MID000237
AB,833.3333333333334,MID000237
HD,833.3333333333334,MID000237
LTSA,833.3333333333334,MID000237
ABC,833.3333333333334,MID000237
DMC,10000.0,MID000238
MMM,10000.0,MID000238
TCA,10000.0,MID000238
HD,10000.0,MID000238
PG,10000.0,MID000238
ALPA,5000.0,MID000239
EPF,5000.0,MID000239
MZNA,5000.0,MID000239
OCST,5000.0,MID000239
NTIC,5000.0,MID000239
MPJ,5000.0,MID000239
GMNA,5000.0,MID000239
JJN,5000.0,MID000239
SM,5000.0,MID000239
HD,24500.0,MID000240
NTIC,24500.0,MID000240
TCA,6875.0,MID000241
MMM,6875.0,MID000241
EG,6875.0,MID000241
AB,6875.0,MID000241
GS,6875.0,MID000241
OCST,6875.0,MID000241
EPF,6875.0,MID000241
ALPA,6875.0,MID000241
EG,23000.0,MID000242
HD,23000.0,MID000242
PG,23000.0,MID000242
MZNA,16333.333333333334,MID000243
ABT,16333.333333333334,MID000243
EG,16333.333333333334,MID000243
EG,9800.0,MID000244
JJN,9800.0,MID000244
MTFS,9800.0,MID000244
MZNA,9800.0,MID000244
KRM,9800.0,MID000244
NEK,6875.0,MID000245
EPF,6875.0,MID000245
ONH,6875.0,MID000245
ALPA,6875.0,MID000245
MTFS,6875.0,MID000245
SM,6875.0,MID000245
OK,6875.0,MID000245
TWM,6875.0,MID000245
OOGGL,200.0,MID000246
AB,200.0,MID000246
ABT,200.0,MID000246
LTSA,200.0,MID000246
MMM,200.0,MID000246
MZNA,20000.0,MID000247
ALPA,20000.0,MID000247
EG,5555.555555555556,MID000248
KRM,5555.555555555556,MID000248
EPF,5555.555555555556,MID000248
MPJ,5555.555555555556,MID000248
NEK,5555.555555555556,MID000248
ABC,5555.555555555556,MID000248
OOGGL,5555.555555555556,MID000248
ONH,5555.555555555556,MID000248
HD,5555.555555555556,MID000248
SM,9800.0,MID000249
OCST,9800.0,MID000249
ABT,9800.0,MID000249
NTIC,9800.0,MID000249
GMNA,9800.0,MID000249
LTSA,15000.0,MID000250
KRM,15000.0,MID000250
CCSO,15000.0,MID000250
GMNA,15000.0,MID000250
OOGGL,15000.0,MID000250
PEP,15000.0,MID000250
NTIC,1375.0,MID000251
GMNA,1375.0,MID000251
KRM,1375.0,MID000251
EG,1375.0,MID000251
MZNA,1375.0,MID000251
MTFS,1375.0,MID000251
JJN,1375.0,MID000251
ALPA,1375.0,MID000251
NEK,9166.666666666666,MID000252
AB,9166.666666666666,MID000252
PG,9166.666666666666,MID000252
CCSO,9166.666666666666,MID000252
EG,9166.666666666666,MID000252
ABC,9166.666666666666,MID000252
MPJ,13333.333333333334,MID000253
EG,13333.333333333334,MID000253
PEP,13333.333333333334,MID000253
ABC,13333.333333333334,MID000253
JJN,13333.333333333334,MID000253
DMC,13333.333333333334,MID000253
AB,14666.666666666666,MID000254
HD,14666.666666666666,MID000254
MZNA,14666.666666666666,MID000254
DMC,14666.666666666666,MID000254
FWC,14666.666666666666,MID000254
ABT,14666.666666666666,MID000254
PEP,8333.333333333334,MID000255
AB,8333.333333333334,MID000255
NTIC,8333.333333333334,MID000255
ABC,8333.333333333334,MID000255
KRM,8333.333333333334,MID000255
OOGGL,8333.333333333334,MID000255
TWM,14666.666666666666,MID000256
TCA,14666.666666666666,MID000256
ONH,14666.666666666666,MID000256
NTIC,14666.666666666666,MID000256
CCSO,14666.666666666666,MID000256
MTFS,14666.666666666666,MID000256
KRM,125000.0,MID000257
GS,125000.0,MID000257
PG,125000.0,MID000257
ABC,125000.0,MID000257
MTFS,125000.0,MID000257
FWC,125000.0,MID000257
MMM,125000.0,MID000257
EPF,125000.0,MID000257
MMM,23000.0,MID000258
EG,23000.0,MID000258
ALPA,23000.0,MID000258
PEP,23000.0,MID000259
OCST,23000.0,MID000259
MMM,23000.0,MID000259
OOGGL,8166.666666666667,MID000260
EG,8166.666666666667,MID000260
OK,8166.666666666667,MID000260
DMC,8166.666666666667,MID000260
CCSO,8166.666666666667,MID000260
LTSA,8166.666666666667,MID000260
JJN,44000.0,MID000261
PG,44000.0,MID000261
JJN,24250.0,MID000262
NTIC,24250.0,MID000262
FWC,24250.0,MID000262
EG,24250.0,MID000262
PG,6111.111111111111,MID000263
PEP,6111.111111111111,MID000263
ABC,6111.111111111111,MID000263
OCST,6111.111111111111,MID000263
AB,6111.111111111111,MID000263
MPJ,6111.111111111111,MID000263
GMNA,6111.111111111111,MID000263
EPF,6111.111111111111,MID000263
NEK,6111.111111111111,MID000263
FWC,29333.333333333332,MID000264
AB,29333.333333333332,MID000264
CCSO,29333.333333333332,MID000264
FWC,22000.0,MID000265
LTSA,22000.0,MID000265
EPF,22000.0,MID000265
NEK,22000.0,MID000265
ALPA,25000.0,MID000266
ONH,25000.0,MID000266
ONH,7500.0,MID000267
FWC,7500.0,MID000267
OCST,7500.0,MID000267
TCA,7500.0,MID000267
AB,7500.0,MID000267
MTFS,7500.0,MID000267
ABC,11500.0,MID000268
MMM,11500.0,MID000268
FWC,11500.0,MID000268
NEK,11500.0,MID000268
TCA,11500.0,MID000268
KRM,11500.0,MID000268
LTSA,9000.0,MID000269
KRM,9000.0,MID000269
MZNA,9000.0,MID000269
AB,9000.0,MID000269
OOGGL,9000.0,MID000269
MZNA,13333.333333333334,MID000270
PEP,13333.333333333334,MID000270
MMM,13333.333333333334,MID000270
SM,13333.333333333334,MID000270
ALPA,13333.333333333334,MID000270
HD,13333.333333333334,MID000270
EG,2500.0,MID000271
FWC,2500.0,MID000271
KRM,2500.0,MID000271
MMM,2500.0,MID000271
LTSA,10000.0,MID000272
MPJ,10000.0,MID000272
EG,10000.0,MID000272
JJN,10000.0,MID000272
GS,10000.0,MID000272
GMNA,10000.0,MID000272
TWM,10000.0,MID000272
KRM,10000.0,MID000272
ABC,10000.0,MID000273
SM,10000.0,MID000273
EG,10000.0,MID000273
ONH,10000.0,MID000273
AB,10000.0,MID000273
CCSO,24250.0,MID000274
ABT,24250.0,MID000274
EG,24250.0,MID000274
NTIC,24250.0,MID000274
MZNA,166.66666666666666,MID000275
PG,166.66666666666666,MID000275
JJN,166.66666666666666,MID000275
NEK,166.66666666666666,MID000275
LTSA,166.66666666666666,MID000275
ALPA,166.66666666666666,MID000275
NEK,142.85714285714286,MID000276
FWC,142.85714285714286,MID000276
PEP,142.85714285714286,MID000276
JJN,142.85714285714286,MID000276
NTIC,142.85714285714286,MID000276
KRM,142.85714285714286,MID000276
HD,142.85714285714286,MID000276
TWM,250000.0,MID000277
TCA,250000.0,MID000277
GMNA,250000.0,MID000277
FWC,250000.0,MID000277
NTIC,5714.285714285715,MID000278
EG,5714.285714285715,MID000278
HD,5714.285714285715,MID000278
DMC,5714.285714285715,MID000278
FWC,5714.285714285715,MID000278
JJN,5714.285714285715,MID000278
ALPA,5714.285714285715,MID000278
GMNA,17250.0,MID000279
ALPA,17250.0,MID000279
MPJ,17250.0,MID000279
TCA,17250.0,MID000279
MTFS,40000.0,MID000280
ONH,40000.0,MID000280
GMNA,9166.666666666666,MID000281
ABC,9166.666666666666,MID000281
NTIC,9166.666666666666,MID000281
GS,9166.666666666666,MID000281
AB,9166.666666666666,MID000281
FWC,9166.666666666666,MID000281
TCA,34500.0,MID000282
MZNA,34500.0,MID000282
EPF,12250.0,MID000283
TWM,12250.0,MID000283
KRM,12250.0,MID000283
ABC,12250.0,MID000283
ALPA,12500.0,MID000284
OOGGL,12500.0,MID000284
FWC,12500.0,MID000284
KRM,12500.0,MID000284
JJN,333333.3333333333,MID000285
ABC,333333.3333333333,MID000285
OCST,333333.3333333333,MID000285
ONH,3666.6666666666665,MID000286
SM,3666.6666666666665,MID000286
MPJ,3666.6666666666665,MID000286
GMNA,13800.0,MID000287
MZNA,13800.0,MID000287
EPF,13800.0,MID000287
TWM,13800.0,MID000287
GS,13800.0,MID000287
FWC,18000.0,MID000288
OK,18000.0,MID000288
MPJ,18000.0,MID000288
NTIC,18000.0,MID000288
LTSA,18000.0,MID000288
ONH,13857.142857142857,MID000289
PG,13857.142857142857,MID000289
SM,13857.142857142857,MID000289
TWM,13857.142857142857,MID000289
OOGGL,13857.142857142857,MID000289
MMM,13857.142857142857,MID000289
MZNA,13857.142857142857,MID000289
TCA,44000.0,MID000290
HD,44000.0,MID000290
FWC,2750.0,MID000291
MMM,2750.0,MID000291
KRM,2750.0,MID000291
EG,2750.0,MID000291
OCST,166.66666666666666,MID000292
OK,166.66666666666666,MID000292
GS,166.66666666666666,MID000292
OOGGL,166.66666666666666,MID000292
SM,166.66666666666666,MID000292
TCA,166.66666666666666,MID000292
TWM,714.2857142857143,MID000293
AB,714.2857142857143,MID000293
NTIC,714.2857142857143,MID000293
CCSO,714.2857142857143,MID000293
PEP,714.2857142857143,MID000293
MMM,714.2857142857143,MID000293
LTSA,714.2857142857143,MID000293
KRM,16000.0,MID000294
ABC,16000.0,MID000294
TWM,16000.0,MID000294
ONH,16000.0,MID000294
TCA,16000.0,MID000294
EG,9166.666666666666,MID000295
MMM,9166.666666666666,MID000295
HD,9166.666666666666,MID000295
NEK,9166.666666666666,MID000295
JJN,9166.666666666666,MID000295
OOGGL,9166.666666666666,MID000295
AB,12250.0,MID000296
GS,12250.0,MID000296
FWC,12250.0,MID000296
CCSO,12250.0,MID000296
OCST,166666.66666666666,MID000297
FWC,166666.66666666666,MID000297
SM,166666.66666666666,MID000297
LTSA,166666.66666666666,MID000297
PG,166666.66666666666,MID000297
TCA,166666.66666666666,MID000297
FWC,13333.333333333334,MID000298
JJN,13333.333333333334,MID000298
OOGGL,13333.333333333334,MID000298
ABT,13333.333333333334,MID000298
HD,13333.333333333334,MID000298
LTSA,13333.333333333334,MID000298
PEP,1250.0,MID000299
DMC,1250.0,MID000299
ABT,1250.0,MID000299
PG,1250.0,MID000299
NTIC,125000.0,MID000300
MPJ,125000.0,MID000300
KRM,125000.0,MID000300
NEK,125000.0,MID000300
LTSA,125000.0,MID000300
OCST,125000.0,MID000300
TWM,125000.0,MID000300
GS,125000.0,MID000300
MTFS,125.0,MID000301
OK,125.0,MID000301
ONH,125.0,MID000301
OOGGL,125.0,MID000301
EG,125.0,MID000301
JJN,125.0,MID000301
LTSA,125.0,MID000301
AB,125.0,MID000301
ALPA,3666.6666666666665,MID000302
EPF,3666.6666666666665,MID000302
MTFS,3666.6666666666665,MID000302
ABT,2750.0,MID000303
TCA,2750.0,MID000303
OK,2750.0,MID000303
OOGGL,2750.0,MID000303
GS,7857.142857142857,MID000304
HD,7857.142857142857,MID000304
DMC,7857.142857142857,MID000304
SM,7857.142857142857,MID000304
GMNA,7857.142857142857,MID000304
MZNA,7857.142857142857,MID000304
OOGGL,7857.142857142857,MID000304
OK,22000.0,MID000305
TWM,22000.0,MID000305
GMNA,22000.0,MID000305
NTIC,22000.0,MID000305
GMNA,19400.0,MID000306
PG,19400.0,MID000306
MTFS,19400.0,MID000306
OK,19400.0,MID000306
JJN,19400.0,MID000306
PG,1250.0,MID000307
AB,1250.0,MID000307
NTIC,1250.0,MID000307
ALPA,1250.0,MID000307
PG,12125.0,MID000308
JJN,12125.0,MID000308
OOGGL,12125.0,MID000308
ABT,12125.0,MID000308
EG,12125.0,MID000308
NEK,12125.0,MID000308
ONH,12125.0,MID000308
MPJ,12125.0,MID000308
AB,125.0,MID000309
NEK,125.0,MID000309
OOGGL,125.0,MID000309
FWC,125.0,MID000309
OCST,125.0,MID000309
SM,125.0,MID000309
HD,125.0,MID000309
ABT,125.0,MID000309
ABT,250.0,MID000310
LTSA,250.0,MID000310
GMNA,250.0,MID000310
TCA,250.0,MID000310
PG,5500.0,MID000311
ALPA,5500.0,MID000311
MMM,16000.0,MID000312
OOGGL,16000.0,MID000312
AB,16000.0,MID000312
MPJ,16000.0,MID000312
EG,16000.0,MID000312
ABT,6111.111111111111,MID000313
TCA,6111.111111111111,MID000313
DMC,6111.111111111111,MID000313
LTSA,6111.111111111111,MID000313
MMM,6111.111111111111,MID000313
ONH,6111.111111111111,MID000313
ALPA,6111.111111111111,MID000313
JJN,6111.111111111111,MID000313
PG,6111.111111111111,MID000313
OCST,23000.0,MID000314
MPJ,23000.0,MID000314
SM,23000.0,MID000314
MMM,24500.0,MID000315
FWC,24500.0,MID000315
GMNA,200000.0,MID000316
MMM,200000.0,MID000316
JJN,200000.0,MID000316
